"ID","Ressource","Type","Player","Team","Quantite","ContainerID","Unit","Marchand","Marchandise","Prix10","AV","Max"
"14802","Pierres de vie","","","","0","56627","","","","","",""
"14803","Cereales","","","","0","56627","","","","","",""
"14804","Bois","","","","0","56627","","","","","",""
"14805","Fruits","","","","0","56627","","","","","",""
"14806","Choucroute de Kholf","","","","0","56627","","","","","",""
"14807","Cadavres frais","","","","0","56627","","","","","",""
"14808","Chevrons de construction","","","","0","56627","","","","","",""
"14809","Cuir","","","","0","56627","","","","","",""
"14810","Engrenages","","","","0","56627","","","","","",""
"14811","Gibier","","","","6","56627","","","","","",""
"14812","Metal","","","","0","56627","","","","","",""
"14813","Papier","","","","0","56627","","","","","",""
"14814","Perles","","","","0","56627","","","","","",""
"14815","Pierre","","","","0","56627","","","","","",""
"14816","Poissons","","","","0","56627","","","","","",""
"14817","Tissu","","","","0","56627","","","","","",""
"14818","Vegetaux","","","","0","56627","","","","","",""
"14819","Viande","","","","0","56627","","","","","",""
"14820","Voile","","","","0","56627","","","","","",""
"14821","Acier","","","","0","56627","","","","","",""
"14822","Pain","","","","0","56627","","","","","",""
"14823","Acier de Grim","","","","0","56627","","","","","",""
"14824","Poupee de Ramauk","","","","0","56627","","","","","",""
"14825","Runes de givre","","","","0","56627","","","","","",""
"14826","Cigares de Mikaron","","","","0","56627","","","","","",""
"14827","Drogues","","","","0","56627","","","","","",""
"14828","Cuir vivant","","","","0","56627","","","","","",""
"14829","Pain","","","","5","119594","","","","","",""
"14830","Papier","","","","3","119594","","","","","",""
"14831","Epices","","","","2","119594","","","","","",""
"14832","Fruits","","","","0","90313","","","","","",""
"14833","Poissons","","","","0","90313","","","","","",""
"14834","Metal","","","","0","90313","","","","","",""
"14835","Spiritueux","","","","0","90313","","","","","",""
"14836","Engrenages","","","","0","90313","","","","","",""
"14837","Cereales","","","","0","90313","","","","","",""
"14838","Tissu","","Gaeghan","","0","","","","","","",""
"14839","Bois","","","","0","18422","","","","","",""
"14840","Dricks","","","","0","18422","","","","","",""
"14841","Choucroute de Kholf","","","","0","18422","","","","","",""
"14842","Pierres de vie","","","","0","18422","","","","","",""
"14843","Pierre","","","","0","18422","","","","","",""
"14844","Gemmes","","","","0","18422","","","","","",""
"14845","Gibier","","","","0","18422","","","","","",""
"14846","Vegetaux","","","","0","18422","","","","","",""
"14847","Chevrons de construction","","","","0","18422","","","","","",""
"14848","Cadavres frais","","","","0","18422","","","","","",""
"14849","Tissu","","","","0","18422","","","","","",""
"14850","Charbon","","","","0","18422","","","","","",""
"14851","Fruits","","","","0","18422","","","","","",""
"14852","Poissons","","","","0","18422","","","","","",""
"14853","Metal","","","","1","18422","","","","","",""
"14854","Spiritueux","","","","0","18422","","","","","",""
"14855","Engrenages","","","","0","18422","","","","","",""
"14856","Cereales","","","","0","18422","","","","","",""
"14882","Grain","","","","0","60124","","","","","",""
"14883","Spiritueux","","","","0","60124","","","","","",""
"14884","Cuir","","","","0","60124","","","","","",""
"14885","Engrenages","","","","0","60124","","","","","",""
"14886","Perles","","","","0","60124","","","","","",""
"14887","Poissons","","","","0","60124","","","","","",""
"14888","Voile","","","","0","60124","","","","","",""
"14889","Pain","","","","0","60124","","","","","",""
"14890","Acier de Grim","","","","0","60124","","","","","",""
"14891","Poupee de Ramauk","","","","0","60124","","","","","",""
"14892","Runes de givre","","","","0","60124","","","","","",""
"14893","Cigares de Mikaron","","","","0","60124","","","","","",""
"14894","Cuir vivant","","","","0","60124","","","","","",""
"14897","Engrenages","","Wolfen","","8","","","","","","",""
"14898","Metal","","","","0","42739","","","","","",""
"14899","Acier","","","","0","38621","","","","","",""
"14900","Bois","","","","0","38621","","","","","",""
"14901","Cuir","","","","0","38621","","","","","",""
"14902","Bois","","","","100","42742","","","","","",""
"14903","Pain","","","","70","42742","","","","","",""
"14921","Pierres de vie","","","","0","75344","","","","","",""
"14922","Poissons","","","","0","75344","","","","","",""
"14923","Fruits","","","","0","75344","","","","","",""
"14924","Viande","","","","0","75344","","","","","",""
"14925","Gibier","","","","0","75344","","","","","",""
"14926","Runes de givre","","","","0","75344","","","","","",""
"14928","Chevrons de construction","","","","0","75344","","","","","",""
"14929","Gemmes","","","","0","75344","","","","","",""
"14930","Vegetaux","","","","0","75344","","","","","",""
"14931","Acier de Grim","","","","0","75344","","","","","",""
"14932","Drogues","","","","0","75344","","","","","",""
"14933","Encens","","","","0","75344","","","","","",""
"14934","Epices","","","","0","75344","","","","","",""
"14935","Pain","","","","0","75344","","","","","",""
"14936","Poupee de Ramauk","","","","0","75344","","","","","",""
"14937","Bois","","","","0","75344","","","","","",""
"14938","Perles","","","","0","75344","","","","","",""
"14939","Cadavres frais","","","","0","75344","","","","","",""
"14940","Dricks","","","","0","75344","","","","","",""
"14941","Cuir","","","","0","75344","","","","","",""
"14942","Grain","","","","0","75344","","","","","",""
"14943","Charbon","","","","0","75344","","","","","",""
"14944","Tissu","","","","0","75344","","","","","",""
"14945","Spiritueux","","","","0","75344","","","","","",""
"14946","Choucroute de Kholf","","","","0","75344","","","","","",""
"14947","Cigares de Mikaron","","","","0","75344","","","","","",""
"14948","Voile","","","","0","75344","","","","","",""
"14949","Pierre","","","","0","75344","","","","","",""
"14950","Papier","","","","0","75344","","","","","",""
"14951","Metal","","","","0","75344","","","","","",""
"14952","Cereales","","","","0","75344","","","","","",""
"14953","Dricks","","","","0","114761","","","","","",""
"14960","Cereales","","","","0","70664","","","","","",""
"14961","Perles","","Pirates","","9","","","","","","",""
"14962","Fruits","","Orchal","","326","","","","","","",""
"14963","Pierre","","Orchal","","11","","","","","","",""
"14964","Encens","","","","0","9263","","","","","",""
"14965","Epices","","","","0","9263","","","","","",""
"14966","Gemmes","","","","0","9263","","","","","",""
"14967","Metal","","Bary","","25","","","","","","",""
"14968","Papier","Artisanat_Industrie","Dubousin","","18","","","","","","",""
"14970","Gemmes","","","","0","120232","","","","","",""
"14971","Gibier","","","","0","120232","","","","","",""
"14972","Cadavres frais","","","","0","120232","","","","","",""
"14977","Engrenages","","Grosbil","","1","","","","","","",""
"14978","Poissons","","Homme","","4","","","","","","",""
"14983","Metal","","Oeil","","1","","","","","","",""
"14984","Papier","","","","0","120650","","","","","",""
"14985","Cadavres frais","","","","0","120650","","","","","",""
"14986","Dricks","","","","0","120650","","","","","",""
"14987","Pierres de vie","","","","0","120650","","","","","",""
"15012","Acier de Grim","","Bambourk","","0","","","","","","",""
"15039","Metal","","","","0","24729","","","","","",""
"15040","Voile","","","","0","24729","","","","","",""
"15043","Chevrons de construction","","Kitsune","","2","","","","","","",""
"15044","Metal","","Kitsune","","10","","","","","","",""
"15045","Pierre","","Kitsune","","1","","","","","","",""
"15046","Voile","","Kitsune","","0","","","","","","",""
"15047","Voile","","Tallandar","","3","","","","","","",""
"15049","Perles","","","","0","90313","","","","","",""
"15050","Acier de Grim","","","","0","90313","","","","","",""
"15051","Drogues","","","","0","90313","","","","","",""
"15052","Encens","","","","0","90313","","","","","",""
"15053","Epices","","","","0","90313","","","","","",""
"15054","Pain","","","","0","90313","","","","","",""
"15055","Poupee de Ramauk","","","","0","90313","","","","","",""
"15056","Runes de givre","","","","2","90313","","","","","",""
"15057","Cigares de Mikaron","","","","0","90313","","","","","",""
"15058","Viande","","","","0","90313","","","","","",""
"15059","Cuir","","","","0","90313","","","","","",""
"15060","Grain","","","","0","90313","","","","","",""
"15061","Voile","","","","0","90313","","","","","",""
"15062","Papier","","","","0","90313","","","","","",""
"15063","Epices","","Ennemi","","2","","","","","","",""
"15064","Perles","","","","0","41329","","","","","",""
"15065","Papier","","","","0","53557","","","","","",""
"15066","Pierres de vie","","","","0","53557","","","","","",""
"15067","Metal","","","","0","118356","","","","","",""
"15068","Gemmes","","","","0","25589","","","","","",""
"15069","Quota","","","","0","60491","","","","","",""
"15070","Dricks","","","","0","53557","","","","","",""
"15071","Dricks","","","","0","114801","","","","","",""
"15072","Perles","","","","0","53557","","","","","",""
"15073","Dricks","","","","0","41329","","","","","",""
"15074","Perles","","","","0","114801","","","","","",""
"15075","Papier","","","","0","41329","","","","","",""
"15076","Gemmes","","","","0","41329","","","","","",""
"15077","Dricks","","","","0","25589","","","","","",""
"15078","Fruits","","","","0","117660","","","","","",""
"15079","Papier","","","","0","118356","","","","","",""
"15080","Perles","","","","0","118356","","","","","",""
"15081","Gemmes","","","","0","118356","","","","","",""
"15082","Dricks","","","","0","118356","","","","","",""
"15083","Cadavres frais","","","","0","118356","","","","","",""
"15084","Pierres de vie","","","","0","118356","","","","","",""
"15085","Choucroute de Kholf","","","","0","118356","","","","","",""
"15086","Drogues","","","","0","118356","","","","","",""
"15087","Runes de givre","","","","0","118356","","","","","",""
"15088","Metal","","","","0","93828","","","","","",""
"15089","Papier","","","","0","93828","","","","","",""
"15090","Perles","","","","0","93828","","","","","",""
"15091","Gemmes","","","","0","93828","","","","","",""
"15092","Dricks","","","","0","93828","","","","","",""
"15093","Cadavres frais","","","","0","93828","","","","","",""
"15094","Pierres de vie","","","","0","93828","","","","","",""
"15095","Choucroute de Kholf","","","","0","93828","","","","","",""
"15096","Drogues","","","","0","93828","","","","","",""
"15097","Runes de givre","","","","0","93828","","","","","",""
"15098","Metal","","","","0","41132","","","","","",""
"15099","Papier","","","","0","41132","","","","","",""
"15100","Perles","","","","0","41132","","","","","",""
"15101","Gemmes","","","","0","41132","","","","","",""
"15102","Dricks","","","","0","41132","","","","","",""
"15103","Cadavres frais","","","","0","41132","","","","","",""
"15104","Pierres de vie","","","","0","41132","","","","","",""
"15105","Choucroute de Kholf","","","","0","41132","","","","","",""
"15106","Drogues","","","","0","41132","","","","","",""
"15107","Runes de givre","","","","0","41132","","","","","",""
"15109","Cadavres frais","","","","0","121178","","","","","",""
"15110","Tissu","","Fichu","","2","","","","","","",""
"15112","Bois","","","","0","121244","","","","","",""
"15113","Vegetaux","","","","0","121244","","","","","",""
"15114","Cadavres frais","","","","0","197052","","","","","",""
"15115","Gemmes","","","","20","197052","","","","","",""
"15116","Pierres de vie","","","","0","197052","","","","","",""
"15117","Cadavres frais","","","","10","31572","","","","","",""
"15118","Cereales","","","","240","31572","","","","","",""
"15119","Poissons","","","","60","31572","","","","","",""
"15120","Cereales","","","","3","83913","","","","","",""
"15121","Dricks","","","","0","11101","","","","","",""
"15122","Dricks","","","","0","24798","","","","","",""
"15123","Dricks","","","","0","70664","","","","","",""
"15124","Cigares de Mikaron","","Wolfen","","0","","","","","","",""
"15125","Epices","","Wolfen","","9","","","","","","",""
"15126","Drogues","","Wolfen","","3","","","","","","",""
"15134","Runes de givre","","Carderon","","1","","","","","","",""
"15135","Fruits","","","","0","13361","","","","","",""
"15136","Charbon","","Homme","","1","","","","","","",""
"15137","Gemmes","","Homme","","0","","","","","","",""
"15138","Grain","","Homme","","0","","","","","","",""
"15139","Papier","","Homme","","0","","","","","","",""
"15140","Pierres de vie","","Homme","","0","","","","","","",""
"15141","Poupee de Ramauk","","Homme","","0","","","","","","",""
"15142","Tissu","","Homme","","0","","","","","","",""
"15143","Pain","","","","0","82818","","","","","",""
"15144","Dricks","","","","0","82818","","","","","",""
"15145","Perles","","","","0","82818","","","","","",""
"15146","Pierres de vie","","","","0","82818","","","","","",""
"15147","Spiritueux","","","","0","82818","","","","","",""
"15148","Drogues","","","","0","82818","","","","","",""
"15149","Encens","","","","0","82818","","","","","",""
"15150","Cadavres frais","","Oswald","","18","","","","","","",""
"15152","Acier de Grim","","","","0","121644","","","","","",""
"15153","Dricks","","","","0","121644","","","","","",""
"15154","Engrenages","","","","0","121644","","","","","",""
"15155","Gemmes","","","","0","121644","","","","","",""
"15156","Spiritueux","","","","0","121644","","","","","",""
"15157","Fruits","","","","0","121644","","","","","",""
"15158","Viande","","","","0","121644","","","","","",""
"15159","Pierres de vie","","","","0","121644","","","","","",""
"15160","Drogues","","","","0","121644","","","","","",""
"15161","Epices","","","","0","121644","","","","","",""
"15162","Encens","","","","0","121644","","","","","",""
"15163","Gibier","","","","0","121644","","","","","",""
"15164","Cadavres frais","","","","0","121644","","","","","",""
"15165","Papier","","","","0","121644","","","","","",""
"15166","Choucroute de Kholf","","","","0","121644","","","","","",""
"15167","Bois","","","","0","121644","","","","","",""
"15168","Cereales","","","","0","121644","","","","","",""
"15169","Charbon","","","","0","121644","","","","","",""
"15170","Metal","","","","0","121644","","","","","",""
"15171","Pierre","","","","0","121644","","","","","",""
"15172","Vegetaux","","","","0","121644","","","","","",""
"15173","Pain","","","","0","121644","","","","","",""
"15174","Poissons","","","","0","121644","","","","","",""
"15175","Cuir","","","","0","121644","","","","","",""
"15176","Grain","","","","0","121644","","","","","",""
"15180","Spiritueux","","Orseac","","48","","","","","","",""
"15185","Runes de givre","","Wolfen","","7","","","","","","",""
"15187","Metal","","","","0","85320","","","","","",""
"15192","Cigares de Mikaron","","","","0","122110","","","","","",""
"15193","Grain","","","","0","122110","","","","","",""
"15196","Cuir","","","","0","59411","","","","","",""
"15202","Cuir vivant","","","","0","118568","","","","","",""
"15237","Gemmes","","","","0","53557","","","","","",""
"15238","Papier","","","","0","114801","","","","","",""
"15239","Pain","","","","0","121645","","","","","",""
"15240","Tissu","","","","0","121645","","","","","",""
"15241","Dricks","","","","0","80721","","","","","",""
"15242","Grain","","","","0","80721","","","","","",""
"15243","Gibier","","","","0","80721","","","","","",""
"15244","Papier","","","","0","80721","","","","","",""
"15245","Metal","","","","0","80721","","","","","",""
"15246","Cuir","","","","0","80721","","","","","",""
"15247","Cereales","","","","0","80721","","","","","",""
"15248","Cereales","","","","0","120232","","","","","",""
"15249","Cadavres frais","","","","0","122277","","","","","",""
"15250","Viande","","","","0","122277","","","","","",""
"15251","Pain","","","","0","122277","","","","","",""
"15252","Cadavres frais","","","","1","122276","","","","","",""
"15253","Viande","","","","4","122276","","","","","",""
"15254","Pain","","","","2","122276","","","","","",""
"15260","Cuir","","Boule","","0","","","","","","",""
"15261","Metal","","Boule","","0","","","","","","",""
"15262","Papier","","Boule","","0","","","","","","",""
"15263","Grain","","Boule","","0","","","","","","",""
"15264","Cuir","","Aedail","","3","","","","","","",""
"15265","Papier","","Aedail","","0","","","","","","",""
"15266","Cuir","","","","0","122107","","","","","",""
"15267","Chevrons de construction","","","","0","108967","","","","","",""
"15268","Chevrons de construction","","","","0","122119","","","","","",""
"15269","Cuir","","","","0","121646","","","","","",""
"15270","Epices","","Gaeghan","","2","","","","","","",""
"15271","Cereales","","","","177","119947","","","","","",""
"15273","Gibier","","","","120","6701","","","","","",""
"15274","Encens","","","","0","68963","","","","","",""
"15275","Pierre","","","","0","68963","","","","","",""
"15298","Gibier","","","","0","121646","","","","","",""
"15299","Viande","","","","0","121646","","","","","",""
"15302","Charbon","","","","0","123241","","","","","",""
"15337","Poissons","","","","16","94085","","","","","",""
"15338","Perles","","","","0","20970","","","","","",""
"15339","Metal","","","","0","20970","","","","","",""
"15340","Epices","","","","0","25110","","","","","",""
"15341","Chevrons de construction","","","","0","20970","","","","","",""
"15344","Epices","","","","0","30023","","","","","",""
"15350","Pain","","Orchal","","13","","","","","","",""
"15351","Choucroute de Kholf","","","","0","118743","","","","","",""
"15352","Chevrons de construction","","","","0","118743","","","","","",""
"15359","Fruits","","","","0","123453","","","","","",""
"15360","Dricks","","","","0","123453","","","","","",""
"15365","Dricks","","","","0","123656","","","","","",""
"15366","Cadavres frais","","","","0","123668","","","","","",""
"15367","Acier de Grim","","","","0","63506","","","","","",""
"15368","Cadavres frais","","","","0","63506","","","","","",""
"15369","Encens","","","","0","63506","","","","","",""
"15370","Epices","","","","0","63506","","","","","",""
"15371","Pierres de vie","","","","0","63506","","","","","",""
"15372","Voile","","","","0","63506","","","","","",""
"15374","Cereales","","","","0","123783","","","","","",""
"15375","Cereales","","","","38","123784","","","","","",""
"15376","Cuir","","","","0","123784","","","","","",""
"15377","Papier","","","","6","123784","","","","","",""
"15378","Chevrons de construction","","","","0","123785","","","","","",""
"15379","Pierre","","","","0","123785","","","","","",""
"15380","Vegetaux","","","","60","123786","","","","","",""
"15388","Drogues","","Baronne","","7","","","","","","",""
"15390","Runes de givre","","","","0","85552","","","","","",""
"15391","Encens","","","","0","80721","","","","","",""
"15392","Bois","","","","2","25589","","","","","",""
"15393","Bois","","","","0","53557","","","","","",""
"15394","Bois","","","","0","114801","","","","","",""
"15395","Bois","","","","0","121241","","","","","",""
"15396","Bois","","","","0","41329","","","","","",""
"15403","Gibier","","","","4","124056","","","","","",""
"15404","Fruits","","","","2","124056","","","","","",""
"15405","Cereales","","","","0","226805","","","","","",""
"15406","Cereales","","","","0","78551","","","","","",""
"15407","Pain","","Madmage","","34","","","","","","",""
"15411","Runes de givre","","Torgiel","","0","","","","","","",""
"15422","Cadavres frais","","Dubousin","","22","","","","","","",""
"15424","Metal","","","","0","96721","","","","","",""
"15425","Gibier","","","","0","56560","","","","","",""
"15426","Grain","","","","0","56560","","","","","",""
"15427","Papier","","","","16","56560","","","","","",""
"15428","Poissons","","","","0","56560","","","","","",""
"15430","Cereales","","","","0","124315","","","","","",""
"15431","Papier","","","","0","124315","","","","","",""
"15436","Cereales","","","","0","124316","","","","","",""
"15439","Cereales","","","","0","124321","","","","","",""
"15440","Papier","","","","0","124321","","","","","",""
"15441","Vegetaux","","","","0","124321","","","","","",""
"15446","Vegetaux","","","","0","70664","","","","","",""
"15449","Dricks","","","","0","124283","","","","","",""
"15450","Dricks","","","","0","122946","","","","","",""
"15453","Dricks","","","","0","11244","","","","","",""
"15454","Cadavres frais","","","","44","11244","","","","","",""
"15456","Encens","","","","0","118743","","","","","",""
"15457","Cuir","","","","0","118743","","","","","",""
"15458","Choucroute de Kholf","","Vittel","","6","","","","","","",""
"15459","Dricks","","","","0","121842","","","","","",""
"15460","Spiritueux","","","","0","121842","","","","","",""
"15464","Grain","","","","0","124420","","","","","",""
"15466","Grain","","","","0","124425","","","","","",""
"15472","Acier","","","","200","22021","","","","","",""
"15473","Pierre","","","","100","22021","","","","","",""
"15474","Acier","","","","0","33819","","","","","",""
"15475","Acier","","","","1000","8684","","","","","",""
"15476","Acier","","","","0","63909","","","","","",""
"15477","Acier","","","","0","90534","","","","","",""
"15478","Tissu","","","","0","124449","","","","","",""
"15479","Acier","","","","100","90541","","","","","",""
"15480","Cadavres frais","","","","15","90541","","","","","",""
"15481","Cereales","","","","0","90541","","","","","",""
"15482","Chevrons de construction","","","","88","90541","","","","","",""
"15483","Pierres de vie","","","","0","90541","","","","","",""
"15484","Tissu","","","","40","90541","","","","","",""
"15485","Pain","","Corwin","","29","","","","","","",""
"15486","Poupee de Ramauk","","","","3","124452","","","","","",""
"15487","Pierres de vie","","","","16","124452","","","","","",""
"15488","Perles","","","","12","124452","","","","","",""
"15489","Gemmes","","","","19","124452","","","","","",""
"15490","Epices","","","","9","124452","","","","","",""
"15491","Cuir vivant","","","","2","124452","","","","","",""
"15492","Cadavres frais","","","","13","124452","","","","","",""
"15493","Dricks","","","","72","124452","","","","","",""
"15494","Dricks","","","","0","116256","","","","","",""
"15504","Metal","","","","300","1649","","","","","",""
"15505","Dricks","","","","0","124230","","","","","",""
"15506","Drogues","","","","0","124230","","","","","",""
"15507","Pain","","","","0","124230","","","","","",""
"15508","Spiritueux","","","","0","124230","","","","","",""
"15509","Metal","","","","0","124230","","","","","",""
"15511","Grain","","","","0","116438","","","","","",""
"15512","Pierre","","","","0","116438","","","","","",""
"15515","Cereales","","","","18","74475","","","","","",""
"15517","Metal","","","","0","50060","","","","","",""
"15519","Choucroute de Kholf","","","","0","10202","","","","","",""
"15520","Perles","","Gadaviel","","6","","","","","","",""
"15522","Pain","","","","0","112979","","","","","",""
"15523","Engrenages","","","","0","112979","","","","","",""
"15524","Bois","","","","154","112979","","","","","",""
"15525","Metal","","","","0","62927","","","","","",""
"15526","Engrenages","","","","0","62927","","","","","",""
"15527","Metal","","","","0","68463","","","","","",""
"15528","Engrenages","","Lechacal","","7","","","","","","",""
"15529","Runes de givre","","Hatchepsout","","4","","","","","","",""
"15530","Spiritueux","","","","0","11101","","","","","",""
"15531","Choucroute de Kholf","","","","0","11101","","","","","",""
"15532","Gibier","","","","2","125182","","","","","",""
"15533","Cadavres frais","","","","1","125182","","","","","",""
"15534","Encens","","","","1","125182","","","","","",""
"15535","Pierres de vie","","","","3","125182","","","","","",""
"15536","Acier","","Mormer","","15","","","","","","",""
"15537","Cuir","","Mormer","","3","","","","","","",""
"15538","Metal","","Mormer","","36","","","","","","",""
"15539","Papier","","","","0","66805","","","","","",""
"15540","Papier","","Mormer","","9","","","","","","",""
"15541","Papier","","","","0","119346","","","","","",""
"15542","Cuir","","Marraine","","10","","","","","","",""
"15545","Dricks","","","","0","125322","","","","","",""
"15546","Spiritueux","","","","0","125322","","","","","",""
"15547","Acier","","Bary","","13","","","","","","",""
"15548","Chevrons de construction","","Bary","","13","","","","","","",""
"15549","Pierre","","Bary","","33","","","","","","",""
"15550","Gibier","","","","0","118743","","","","","",""
"15552","Papier","","Bary","","7","","","","","","",""
"15553","Acier","","","","0","96576","","","","","",""
"15554","Pierre","","","","0","72343","","","","","",""
"15565","Dricks","","","","0","111183","","","","","",""
"15570","Cereales","","","","0","12402","","","","","",""
"15571","Acier de Grim","","","","0","76908","","","","","",""
"15572","Perles","","Orchal","","0","","","","","","",""
"15573","Metal","","","","0","100705","","","","","",""
"15574","Chevrons de construction","","","","0","100705","","","","","",""
"15575","Perles","","","","0","100705","","","","","",""
"15576","Metal","","","","0","121008","","","","","",""
"15577","Chevrons de construction","","","","0","121008","","","","","",""
"15578","Perles","","","","0","121008","","","","","",""
"15579","Dricks","","","","0","121241","","","","","",""
"15580","Pain","","","","0","11101","","","","","",""
"15583","Pierres de vie","","","","0","117660","","","","","",""
"15584","Poissons","","","","0","117660","","","","","",""
"15585","Papier","","","","10","119947","","","","","",""
"15586","Pierres de vie","","","","21","119947","","","","","",""
"15587","Poissons","","","","6","119947","","","","","",""
"15588","Fruits","","","","30","119947","","","","","",""
"15589","Vegetaux","","","","42","119947","","","","","",""
"15590","Chevrons de construction","","","","20","114313","","","","","",""
"15591","Poissons","","","","24","93844","","","","","",""
"15592","Engrenages","","Elric","","3","","","","","","",""
"15593","Poupee de Ramauk","","Elric","","1","","","","","","",""
"15594","Pain","","","","0","121646","","","","","",""
"15625","Encens","","","","4","147","","","","","",""
"15626","Acier","","","","64","147","","","","","",""
"15627","Cuir","","","","1","147","","","","","",""
"15628","Viande","","","","1","147","","","","","",""
"15629","Dricks","","","","1","147","","","","","",""
"15630","Pierre","","","","79","147","","","","","",""
"15639","Pain","","","","110","140634","","","","","",""
"15640","Acier","","","","0","123303","","","","","",""
"15643","Tissu","","","","0","110279","","","","","",""
"15644","Papier","","","","0","110279","","","","","",""
"15646","Acier","","","","0","11101","","","","","",""
"15647","Vegetaux","","","","0","127526","","","","","",""
"15648","Bois","","","","0","118751","","","","","",""
"15649","Viande","","","","0","118751","","","","","",""
"15650","Papier","","Tallandar","","3","","","","","","",""
"15651","Cadavres frais","","","","23","3911","","","","","",""
"15652","Encens","","","","42","3911","","","","","",""
"15653","Spiritueux","","Galem","","4","","","","","","",""
"15654","Acier de Grim","","Carderon","","3","","","","","","",""
"15655","Engrenages","","Carderon","","6","","","","","","",""
"15656","Cadavres frais","","Astaroth","","14","","","","","","",""
"15657","Grain","","Rukglum","","35","","","","","","",""
"15659","Cadavres frais","","","","0","126731","","","","","",""
"15660","Viande","","","","0","126682","","","","","",""
"15661","Gibier","","","","0","126682","","","","","",""
"15662","Cereales","","","","0","79630","","","","","",""
"15663","Fruits","","","","0","79630","","","","","",""
"15664","Vegetaux","","","","0","126682","","","","","",""
"15666","Choucroute de Kholf","","Kharn","","6","","","","","","",""
"15676","Drogues","","Grosbil","","3","","","","","","",""
"15678","Chevrons de construction","","","","290","2291","","","","","",""
"15679","Gemmes","","","","53","2291","","","","","",""
"15680","Spiritueux","","","","53","2291","","","","","",""
"15681","Tissu","","","","0","2291","","","","","",""
"15682","Cereales","","","","750","3844","","","","","",""
"15683","Cereales","","","","774","150044","","","","","",""
"15684","Cereales","","","","500","117607","","","","","",""
"15685","Cereales","","","","56","24010","","","","","",""
"15686","Tissu","","","","0","127253","","","","","",""
"15687","Tissu","","Oeil","","0","","","","","","",""
"15695","Dricks","","","","0","63293","","","","","",""
"15697","Poissons","","","","3","121241","","","","","",""
"15698","Poissons","","","","0","41329","","","","","",""
"15699","Vegetaux","","","","0","114801","","","","","",""
"15700","Poissons","","","","0","127529","","","","","",""
"15701","Runes de givre","","Oswald","","6","","","","","","",""
"15710","Charbon","","","","100","117201","","","","","",""
"15711","Engrenages","","","","0","86561","","","","","",""
"15716","Dricks","","","","0","127529","","","","","",""
"15718","Vegetaux","","","","0","41329","","","","","",""
"15721","Poissons","","","","0","114801","","","","","",""
"15726","Pierres de vie","","","","0","127105","","","","","",""
"15727","Engrenages","","","","0","76397","","","","","",""
"15735","Drogues","","","","0","114663","","","","","",""
"15736","Papier","","","","0","114663","","","","","",""
"15737","Poissons","","","","0","114663","","","","","",""
"15738","Tissu","","","","0","114663","","","","","",""
"15741","Acier","","Astaroth","","32","","","","","","",""
"15742","Pierres de vie","","","","13","83913","","","","","",""
"15746","Metal","","","","0","110988","","","","","",""
"15748","Chevrons de construction","","","","0","114761","","","","","",""
"15749","Perles","","","","0","114761","","","","","",""
"15750","Metal","","","","0","114761","","","","","",""
"15753","Acier","","Gaeghan","","9","","","","","","",""
"15755","Gibier","","","","0","124425","","","","","",""
"15757","Gibier","","","","0","124420","","","","","",""
"15760","Pierre","","","","0","83967","","","","","",""
"15766","Gemmes","","Cook","","0","","","","","","",""
"15767","Metal","","","","400","24235","","","","","",""
"15768","Cuir","","","","0","2392","","","","","",""
"15769","Charbon","","","","200","24235","","","","","",""
"15770","Pierre","","","","300","2392","","","","","",""
"15771","Bois","","","","300","1539","","","","","",""
"15773","Choucroute de Kholf","","","","0","129230","","","","","",""
"15774","Gemmes","","","","0","129230","","","","","",""
"15775","Gibier","","","","0","92332","","","","","",""
"15777","Tissu","","","","0","92332","","","","","",""
"15779","Vegetaux","","","","0","121241","","","","","",""
"15780","Bois","","","","0","41132","","","","","",""
"15781","Drogues","","","","15","67018","","","","","",""
"15782","Papier","","","","10","67018","","","","","",""
"15785","Cereales","","","","0","126159","","","","","",""
"15786","Fruits","","","","0","129638","","","","","",""
"15788","Dricks","","","","0","92007","","","","","",""
"15789","Papier","","","","0","122946","","","","","",""
"15792","Runes de givre","","Harlock","","0","","","","","","",""
"15793","Cereales","","","","0","19286","","","","","",""
"15794","Pierre","","","","0","19286","","","","","",""
"15795","Papier","","","","0","126731","","","","","",""
"15802","Gibier","","","","24","67006","","","","","",""
"15804","Metal","","","","0","127529","","","","","",""
"15805","Metal","","","","0","53557","","","","","",""
"15806","Metal","","","","0","25589","","","","","",""
"15808","Poissons","","","","0","25589","","","","","",""
"15809","Metal","","","","0","41329","","","","","",""
"15810","Poissons","","","","0","130103","","","","","",""
"15813","Poissons","","","","0","130107","","","","","",""
"15815","Poissons","","","","0","130108","","","","","",""
"15816","Poissons","","","","0","130109","","","","","",""
"15818","Poissons","","","","0","121244","","","","","",""
"15819","Poissons","","","","0","118356","","","","","",""
"15820","Metal","","","","0","7107","","","","","",""
"15821","Poissons","","","","88","7107","","","","","",""
"15822","Fruits","","","","0","41132","","","","","",""
"15823","Gibier","","","","0","93828","","","","","",""
"15824","Viande","","","","0","118357","","","","","",""
"15825","Bois","","","","0","118357","","","","","",""
"15826","Dricks","","","","0","126107","","","","","",""
"15832","Epices","","","","0","8893","","","","","",""
"15833","Drogues","","","","0","129230","","","","","",""
"15834","Poissons","","","","0","53557","","","","","",""
"15837","Cadavres frais","","Orchal","","2","","","","","","",""
