"ID","Player","Unit"
"16761","Shwarzkoff","Lupanar"
"16762","Shwarzkoff","Contre espionnage (v)"
"16763","Shwarzkoff","Brasserie"
"16773","Anui","Barbier"
"16774","Madmage","Prostituée"
"16775","Dubousin","Sacs de jute"
"16776","Babotchkine","Chasseur"
"16777","Lear","Léproserie"
"16778","Lear","Lancier"
"16779","Torgiel","Bagnards (v)"
"16781","Oswald","Houilleur"
"16782","Vlichtwasser","Morgue"
"16783","Sxkl","Ogre"
"16784","Madmage","Chariot bâché"
"16785","Dubousin","Papetier"
"16786","Sasquash","Sans croc (v)"
"16787","Sasquash","Chamane gobelin"
"16791","Babotchkine","Fermier"
"16792","Babotchkine","Mineur"
"16793","Vittel","Dévot"
"16794","Cook","Cimetière"
"16795","Pirates","Capitaine pirate (v)"
"16796","Guidoni","Embarcadère dérobé"
"16797","Gowryn","Missionnaire"
"16798","Rukglum","Infanterie gobline (v)"
"16799","Gowryn","Soigneur"
"16800","Rukglum","Scierie"
"16801","Tribus","Dragon"
"16802","Tribus","Dragonnet"
"16803","Tribus","Coffre-fort"
"16804","Tribus","Caverne"
"16805","Tribus","Ingénieur"
"16806","Tribus","Maître forgeron"
"16807","Tribus","Coffre-fort"
"16808","Tribus","Ruines"
"16809","Tribus","Bâtiment délabré"
"16810","Tribus","Réserve"
"16811","Tribus","Guilde mahoud"
"16812","Tribus","Tribune"
"16814","Torgiel","Hobgobelin"
"16817","Sasquash","Troll (v)"
"16818","Dubousin","Fourbisserie"
"16819","Godrick","Scaphandriers"
"16820","Monstres","Révolte"
"16821","Vlichtwasser","Cages à corbeaux"
"16822","Gunther","Grappilleur"
"16823","Gunther","Cueilleur"
"16824","Yvand","Contrebandiers"
"16825","Corwin","Limier (v)"
"16826","Gadaviel","Guerriers elfe (v)"
"16827","Plum","Mine de diamants"
"16828","Harlock","Maître forgeron"
"16829","Galael","Exploitation forestière"
"16830","Harlock","Armurerie"
"16831","Edrik","Orfèvre"
"16832","Madmage","Scierie"
"16833","Bakhtawar","Frondeurs (v)"
"16834","Edrik","Maison bourgeoise"
"16835","Edrik","Auberge"
"16836","Edrik","Tailleur de pierre"
"16837","Edrik","Artiste"
"16838","Edrik","Kiosque"
"16839","Dubousin","Fourbisseur"
"16840","Corwin","Lansquenets"
"16841","Serviable","Lépreux"
"16842","Serviable","Armes enchantées"
"16843","Serviable","Goule"
"16844","Vittel","Temple"
"16845","Serviable","Zombies"
"16847","Murmure","Scouts"
"16848","Serenissime","L&apos;oeil de Fortuna"
"16849","Hatchepsout","Armures enchantées"
"16850","Orchal","Tour de guet"
"16851","Bakhtawar","Tajiri (v)"
"16852","Gunther","Escorte"
"16853","Lechacal","Cueilleur"
"16854","Baronne","Cuisinier"
"16855","Lechacal","Gîte"
"16856","Samael","Champs"
"16857","Hatchepsout","Chameau"
"16858","Hatchepsout","Maison bourgeoise"
"16859","Shwarzkoff","Commissaire (v)"
"16866","Mormer","Cueilleur"
"16867","Mormer","Epicier"
"16871","Wolfen","Guetteur"
"16872","Anahin","Embarcadère dérobé"
"16873","Elric","Taupe (v)"
"16874","Godrick","Archer"
"16877","Kharn","Balayeur"
"16878","Bary","Boutique"
"16879","Kharn","Baudet"
"16880","Kharn","Coffres"
"16881","Bakhtawar","Armures enchantées (v)"
"16882","Gobniu","Dévot"
"16883","Baronne","Boutiquier"
"16886","Orseac","Relais"
"16889","Scrotomus","Kiosque"
"16892","Orchal","Homme d&apos;arme"
"16893","Hatchepsout","Hommes de paille"
"16894","Mahoud","Epicerie"
"16895","Snerdis","Pèlerin"
"16896","Snerdis","Cueilleur"
"16898","Gowryn","Bateleur (v)"
"16899","Gowryn","Serf"
"16900","Gowryn","Barbes soyeuses (v)"
"16901","Mcladdich","Marché"
"16902","Gowryn","Bec de corbin"
"16903","Mcladdich","Mendiant"
"16904","Mcladdich","Papetier"
"16905","Mcladdich","Esclave"
"16906","Mcladdich","Boucher"
"16907","Mcladdich","Boulanger"
"16909","Empire","Chevaliers du Marteau (v)"
"16910","Snerdis","Chameau"
"16911","Murmure","Pâtures"
"16914","Lechacal","Tisseur"
"16915","Galael","Charpentier"
"16916","Kharn","Archer"
"16917","Gowryn","Drumnid (v)"
"16918","Gowryn","Martelier (v)"
"16919","Gowryn","Cueilleur"
"16920","Gowryn","Colleteur"
"16921","Gowryn","Frondeurs"
"16922","Gowryn","Plantation"
"16923","Vittel","Tanneur"
"16928","Tievani","Amirauté"
"16929","Lear","Pavois (v)"
"16930","Yvand","Tanneur"
"16931","Godrick","Armurerie"
"16932","Lechacal","Mine d&apos;or"
"16946","Anjin","Charrette à boeufs"
"16947","Corwin","Lancier"
"16948","Gadaviel","Frère de l&apos;eau"
"16949","Tallandar","Barge"
"16950","Arenui","Paysan"
"16951","Arenui","Bucheron"
"16952","Balthazar","Artilleur"
"16953","Elric","Informateur"
"16954","Bambourk","Chevaux de trait"
"16955","Bambourk","Crypte"
"16956","Bambourk","Assemblée"
"16957","Guidoni","Machiniste"
"16958","Torgiel","Gobs (v)"
"16959","Torgiel","Sans croc (v)"
"16960","Carderon","Hall des perditions"
"16961","Bary","Négociant"
"16962","Baronne","Auberge"
"16963","Grosbil","Vagabond"
"16964","Bakhtawar","Nourrice"
"16965","Grosbil","Epicerie"
"16966","Grosbil","Négociant"
"16967","Gowryn","Epicerie"
"16968","Gowryn","Soudards"
"16969","Galem","Echoppe"
"16970","Cook","Port"
"16971","Hatchepsout","Amalgame"
"16972","Gadaviel","Homme d&apos;arme"
"16973","Tallandar","Chantier naval"
"16974","Anahin","Démolisseurs"
"16975","Anahin","Murtazik"
"16976","Zavatta","Entrepôt"
"16977","Zavatta","Erudit"
"16978","Zavatta","Ingénieur"
"16981","Kharn","Pailleteur"
"16982","Ennemi","Bourgeois"
"16983","Hatchepsout","Dorissier"
"16984","Hatchepsout","Enseigne"
"16985","Hatchepsout","Tisserand"
"16986","Babotchkine","Ours brun"
"16988","Calias","Adorateur (v)"
"16989","Calias","Timonier (v)"
"16995","Sasquash","Cravacheurs"
"16996","Oeil","Bras droit (v)"
"16997","Serenissime","Lansquenets"
"16998","Guidoni","Combattants embarqués"
"16999","Guidoni","Chiens de guerre"
"17000","Edrik","Ours brun"
"17001","Shwarzkoff","Papetier"
"17002","Oeil","Hors la loi (v)"
"17003","Skoorbut","Chiens de guerre"
"17004","Tievani","Chantier naval mécanisé"
"17005","Serenissime","Amalgame"
"17006","Florestan","Cercle de pouvoir"
"17007","Florestan","Coffres"
"17008","Florestan","Sacs de jute"
"17009","Florestan","Marché"
"17010","Florestan","Chalutier"
"17011","Tievani","Embarcadère dérobé"
"17014","Arenui","Scierie"
"17015","Arenui","Dépôt"
"17016","Arenui","Latrines publiques"
"17017","Astaroth","Chasseur"
"17024","Gadaviel","Prisonniers"
"17026","Vahram","Vigie"
"17027","Vahram","Mujahid"
"17029","Vahram","Fléau d&apos;armes"
"17030","Vahram","Caserne maritime"
"17031","Carderon","Mine d&apos;or"
"17032","Bary","Epicier"
"17033","Gunther","Herboriste"
"17034","Gunther","Glaneur"
"17035","Cook","Atelier de tisserand"
"17036","Maryl","Moine guerrier"
"17037","Vahram","Boucanier"
"17038","Vahram","Route (plaines)"
"17039","Yvand","Plantation"
"17040","Vahram","Cataphractaires (v)"
"17041","Maryl","Atelier mécanisé"
"17042","Vahram","Pirate (v)"
"17043","Torgiel","Bagauds"
"17044","Maryl","Homme d&apos;arme (v)"
"17045","Empire","Combattants libres (v)"
"17046","Vittel","Cantinier"
"17047","Empire","Artisan voilier"
"17048","Empire","Démolisseurs (v)"
"17049","Boule","Eclaireur monté (v)"
"17051","Sasquash","Arbalètriers Huruk"
"17052","Galem","Sage"
"17053","Galem","Cercle de pouvoir"
"17054","Godrick","Caserne maritime"
"17055","Maryl","Enchanteur"
"17056","Rukglum","Village des sans crocs"
"17057","Marraine","Biffin"
"17058","Torgiel","Armes enchantées"
"17059","Torgiel","Apostat"
"17060","Torgiel","Arène"
"17061","Galael","Pailleteur"
"17062","Nehbnefer","Motte castrale"
"17063","Empire","Clairon (v)"
"17064","Empire","Pendards"
"17065","Vahram","Prisonniers"
"17066","Vahram","Camp de travail"
"17067","Empire","Guilde barbare"
"17068","Vahram","Bagnards"
"17069","Vahram","Murtazik (v)"
"17070","Vahram","Porte étandard (v)"
"17071","Khader","Homme d&apos;arme"
"17072","Gunnar","Nomades"
"17073","Nkogo","Village Mumack"
"17079","Vittel","Champs"
"17082","Baronne","Grappilleur"
"17083","Godrick","Sage"
"17084","Godrick","Cantinier"
"17085","Godrick","Nourrice"
"17086","Balthazar","Flute"
"17087","Mcladdich","Herboriste"
"17088","Mcladdich","Cercle de pouvoir"
"17089","Shwarzkoff","Boucherie"
"17090","Mcladdich","Repaire de pirates"
"17091","Mcladdich","Barbier"
"17092","Cook","Scène"
"17093","Tievani","Tour de guet"
"17094","Yvand","Champs"
"17095","Yvand","Irrigation"
"17096","Calias","Pendards"
"17097","Calias","Bec de corbin"
"17098","Calias","Combattants embarqués"
"17099","Calias","Malandrins"
"17100","Calias","Soudards"
"17101","Calias","Arbalètrier lourd"
"17102","Calias","Chevaux de trait"
"17103","Calias","Cueilleur"
"17104","Calias","Centre de conscription"
"17105","Vlichtwasser","Pendards"
"17106","Vlichtwasser","Pendards (v)"
"17107","Dubousin","Relais"
"17108","Gunther","Escorteur marchand (v)"
"17109","Gunther","Sacs de jute"
"17111","Ennemi","Pirate (v)"
"17112","Baronne","Commerçant"
"17113","Mahoud","Armes enchantées (v)"
"17114","Gobniu","Briquetier"
"17115","Godrick","Boulangerie"
"17117","Calias","Briscard"
"17119","Oswald","Marché"
"17120","Calias","Garde chasse"
"17121","Gaeghan","Camp"
"17122","Arsthan","Scierie"
"17123","Vittel","Ménestrel"
"17124","Calias","Cages à corbeaux"
"17125","Nehbnefer","Janinn"
"17126","Hatchepsout","Maître des ombres"
"17130","Torgiel","Sectateurs"
"17131","Torgiel","Cerbères"
"17132","Empire","Combattants embarqués (v)"
"17133","Weisman","Combattants embarqués"
"17134","Weisman","Général"
"17135","Sasquash","Brasserie"
"17136","Sasquash","Guerriers squelettes"
"17137","Mahoud","Hakimu"
"17138","Sasquash","Zombies"
"17139","Sasquash","Infanterie gobline (v)"
"17140","Sasquash","Malandrins"
"17141","Bakhtawar","Kukiuka"
"17142","Bakhtawar","Shai"
"17143","Bakhtawar","Golem"
"17144","Maryl","Briscard"
"17146","Elric","Espion (v)"
"17147","Empire","Bec de corbin (v)"
"17148","Wolfen","Guilde barbare"
"17149","Intouchables","Mendiant"
"17150","Darh","Sorcier"
"17151","Darh","Tapis volant"
"17152","Harlock","Archer"
"17153","Harlock","Chevaux de trait"
"17154","Shwarzkoff","Barbier"
"17155","Gowryn","Alambic"
"17156","Gowryn","Erudit"
"17157","Empire","Bagne"
"17158","Gowryn","Fonderie"
"17159","Pirates","Marin pêcheur"
"17160","Harlock","Conscrits"
"17161","Harlock","Irrigation"
"17162","Harlock","Estrade"
"17163","Harlock","Balayeur"
"17164","Harlock","Cuisinier"
"17165","Tievani","Place publique"
"17166","Gowryn","Machiniste"
"17167","Harlock","Marché"
"17168","Gowryn","Chantier naval"
"17169","Gowryn","Garde côte"
"17170","Bary","Meule"
"17171","Mahoud","Chirurgien"
"17172","Mahoud","Chiens errants"
"17173","Bambourk","Missionnaire"
"17175","Madmage","Pailleteur"
"17178","Yvand","Dompteur"
"17179","Carderon","Brasserie"
"17180","Carderon","Saloir"
"17181","Esquirol","Cueilleur"
"17182","Esquirol","Epicier"
"17183","Mahoud","Junud"
"17185","Marraine","Charpentier"
"17186","Bambourk","Marché aux poissons"
"17187","Bambourk","Chalutier"
"17191","Godrick","Grenier"
"17192","Anahin","Coterie"
"17193","Anahin","Réfectoire"
"17194","Anahin","Braconnier"
"17195","Anahin","Camp de travail"
"17196","Gowryn","Balayeur"
"17197","Godrick","Bâtisseur"
"17199","Vlichtwasser","Aspirant"
"17200","Empire","Hobbit"
"17201","Yvand","Armures enchantées (v)"
"17202","Orkomercial","Sans croc"
"17203","Shwarzkoff","Crèche"
"17204","Shwarzkoff","Balayeur"
"17215","Creatures","Rebelles"
"17216","Libres","Bagauds (v)"
"17217","Libres","Insoumis"
"17218","Libres","Insoumis (v)"
"17219","Libres","Insurgés"
"17220","Libres","Rebelles"
"17221","Libres","Révolte"
"17222","Kharn","Lancier (v)"
"17223","Gobniu","Gargouilles"
"17226","Samael","Moulin"
"17227","Samael","Chaumière"
"17228","Torgiel","Arbalètriers Huruk (v)"
"17230","Gowryn","Charrette à boeufs"
"17232","Gowryn","Chalutier"
"17234","Samael","Contrebandiers"
"17235","Samael","Colon"
"17236","Galem","Sapeur"
"17237","Edrik","Podium"
"17238","Edrik","Cimetière"
"17239","Scrotomus","Cuisinier"
"17240","Calias","Franc archer (v)"
"17244","Samael","Coffres"
"17245","Marraine","Meule"
"17246","Bambourk","Verger"
"17247","Bambourk","Biffin"
"17248","Grosbil","Sacs de jute"
"17253","Morjul","Maître forgeron"
"17254","Morjul","Ecumeur (v)"
"17255","Morjul","Fureteur (v)"
"17256","Wolfen","Porte bannière"
"17257","Anahin","Houilleur"
"17258","Weisman","Mine de fer"
"17259","Weisman","Soudards"
"17260","Weisman","Pistoliers"
"17261","Weisman","Pendards"
"17262","Weisman","Rétiaire"
"17263","Bary","Epicerie"
"17264","Vlichtwasser","Pistolier mécanisé"
"17265","Merewenn","Pailleteur"
"17267","Weisman","Bagnards"
"17268","Weisman","Arquebusier"
"17269","Ennemi","Prospecteur"
"17270","Weisman","Garde côte"
"17271","Monstres","Guerriers squelettes"
"17272","Vittel","Prospecteur"
"17273","Vittel","Brasserie"
"17274","Weisman","Place publique"
"17275","Anui","Tanneur"
"17276","Anui","Ecole publique"
"17277","Baronne","Moulin à eau"
"17278","Arenui","Papeterie"
"17279","Arenui","Biffin"
"17280","Arenui","Cuisinier"
"17281","Vlichtwasser","Embarcadère dérobé"
"17282","Cook","Baladin"
"17283","Bakhtawar","Kukiuka (v)"
"17284","Guidoni","Lansquenets (v)"
"17285","Serenissime","Aventurier"
"17286","Sasquash","Aspirant"
"17287","Grosbil","Geôle"
"17288","Sasquash","Maître des ombres"
"17289","Sasquash","Mine de fer"
"17290","Bakhtawar","Vigie (v)"
"17291","Weisman","Escorte"
"17292","Weisman","Hommes de paille"
"17293","Weisman","Automates de combat"
"17294","Weisman","Bricole"
"17295","Weisman","Chevaux de frise"
"17296","Weisman","Fortification de campagne"
"17298","Anahin","Flibustier"
"17299","Yvand","Kiosque"
"17305","Calias","Escorte"
"17306","Madmage","Esmerillon voyageur"
"17308","Tragor","Escorteur marchand (v)"
"17309","Dubousin","Coterie"
"17310","Khardor","Gueux"
"17311","Bary","Pailleteur"
"17312","Gobniu","Garde chasse"
"17313","Gobniu","Ulfarks (v)"
"17314","Gobniu","Archer"
"17315","Gobniu","Bec de corbin"
"17316","Guidoni","Rebouteuse"
"17317","Guidoni","Artiste"
"17319","Kharn","Eclaireur monté (v)"
"17320","Morjul","Guilde mercenaire"
"17322","Florestan","Moulin à eau"
"17323","Florestan","Serf"
"17324","Brumor","Archer"
"17325","Florestan","Marin"
"17329","Florestan","Constructeur naval"
"17330","Lechacal","Village nomade"
"17331","Bary","Gueux"
"17332","Bary","Boulanger"
"17333","Bary","Bâtisseur"
"17334","Morjul","Escorte"
"17335","Darh","Fakir"
"17336","Intouchables","Echoppe"
"17337","Intouchables","Bazaar"
"17338","Morjul","Capitaine pirate"
"17339","Darh","Héros squelettes (v)"
"17340","Darh","Diablotins"
"17341","Darh","Rebouteuse"
"17342","Serviable","Grappilleur"
"17344","Weisman","Combattants libres"
"17345","Empire","Piquier (v)"
"17351","Anahin","Marin pêcheur"
"17352","Cook","Marin pêcheur"
"17353","Anui","Verger"
"17354","Calias","Archer (v)"
"17355","Calias","Malandrins (v)"
"17356","Calias","Homoncule"
"17357","Murmure","Manants"
"17358","Murmure","Gueux"
"17359","Gobniu","Artilleur (v)"
"17360","Gobniu","Barbares (v)"
"17361","Yvand","Herboriste"
"17362","Tallandar","Masure"
"17363","Tragor","Latrines publiques"
"17364","Tragor","Boucher"
"17365","Sourire","Manants"
"17366","Scrotomus","Podium"
"17367","Cook","Voilerie"
"17368","Hatchepsout","Renoueuse"
"17369","Hatchepsout","Voilerie"
"17370","Elric","Brigands"
"17371","Darh","Arsenal"
"17372","Gunnar","Hermétiste"
"17373","Darh","Guilde Haradrim"
"17374","Weisman","Pendards (v)"
"17375","Weisman","Combattants libres (v)"
"17376","Snerdis","Tour de tisseur"
"17378","Khader","Geôle"
"17379","Aedail","Dévot"
"17380","Torgiel","Cravacheurs"
"17381","Wolfen","Tambour de guerre"
"17382","Darh","Roi des morts (v)"
"17383","Oeil","Epicier"
"17384","Bary","Biffin"
"17385","Calias","Arquebusier (v)"
"17386","Gunnar","Mine de fer"
"17387","Vlichtwasser","Maison de Hobbit"
"17388","Serenissime","Rebouteuse"
"17389","Serenissime","Lépreux"
"17390","Serenissime","Léproserie"
"17392","Baraka","Mendiant"
"17393","Baraka","Marché aux poissons"
"17394","Gunnar","Assemblée"
"17396","Vlichtwasser","Chasseur de sorcières (v)"
"17397","Dubousin","Charpentier"
"17399","Tragor","Chaumière"
"17400","Edrik","Geôle"
"17401","Mcladdich","Mine de fer"
"17402","Lechacal","Guetteur"
"17403","Mcladdich","Assemblée"
"17404","Godrick","Braconnier"
"17405","Godrick","Machiniste"
"17406","Mcladdich","Pailleteur"
"17407","Mcladdich","Pirate"
"17408","Mcladdich","Abstracteur"
"17409","Darh","Epicerie"
"17412","Anahin","Capitaine Mercenaire (v)"
"17413","Anahin","Spadassin"
"17414","Astaroth","Grappilleur"
"17415","Carderon","Contre espionnage"
"17416","Bambourk","Catapulte"
"17418","Brumor","Lancier (v)"
"17419","Brumor","Archer (v)"
"17420","Balthazar","Garde côte (v)"
"17421","Rukglum","Carrière"
"17422","Orchal","Meule"
"17423","Orchal","Garde côte (v)"
"17425","Lear","Pailleteur"
"17426","Weisman","Testudo"
"17427","Gunnar","Tonneau"
"17428","Vittel","Moine guerrier"
"17429","Vittel","Ours brun"
"17430","Brumor","Missionnaire"
"17431","Brumor","Esmerillon voyageur"
"17432","Brumor","Pailleteur"
"17433","Arsthan","Pêcheur"
"17434","Bargil","Epicerie"
"17441","Lechacal","Grand totem"
"17442","Lechacal","Motte castrale"
"17448","Hatchepsout","Navire Fantôme"
"17449","Oswald","Marin"
"17452","Balthazar","Prostituée"
"17453","Balthazar","Prisonniers"
"17459","Oeil","Epicerie"
"17460","Gowryn","Chevaux de frise"
"17461","Florestan","Barge"
"17463","Florestan","Boucherie"
"17464","Sxkl","Pailleteur"
"17465","Sxkl","Mégissier"
"17466","Florestan","Armurier"
"17467","Florestan","Tanneur"
"17468","Anahin","Infanterie Haradrim"
"17469","Anahin","Rebouteuse"
"17470","Weisman","Saboteur (v)"
"17471","Empire","Tour de siège"
"17472","Tribus","Cavalerie Mahoud"
"17473","Tribus","Cavalerie Donga"
"17475","Gunnar","Ivrognes"
"17476","Gunnar","Charrette à boeufs"
"17479","Wulfram","Machiniste"
"17480","Darh","Verger"
"17481","Baronne","Charrette à boeufs"
"17482","Gaeghan","Mendiant (v)"
"17483","Gaeghan","Eboueurs"
"17484","Empire","Ivrognes"
"17485","Empire","Rebouteuse"
"17486","Vittel","Bibliothèque"
"17487","Tallandar","Epicier"
"17488","Baronne","Cueilleur"
"17489","Dubousin","Cuisinier"
"17490","Dubousin","Boulanger"
"17491","Tragor","Epicier"
"17492","Tragor","Servant de pièce"
"17493","Carderon","Ivrognes"
"17494","Carderon","Machiniste"
"17495","Carderon","Monastère"
"17496","Carderon","Aspirant (v)"
"17497","Carderon","Pèlerin"
"17506","Gadaviel","Ivrognes"
"17507","Mahoud","Lennain Sith"
"17508","Mahoud","Chawi"
"17509","Mahoud","Fantômes"
"17510","Tallandar","Colleteur"
"17511","Bambourk","Goule"
"17512","Bambourk","Fouinards montés"
"17513","Bambourk","Tisseur"
"17514","Kharn","Mine de fer"
"17515","Elric","Bastion de Brigands"
"17516","Oeil","Bâtisseur"
"17518","Godrick","Papeterie"
"17519","Godrick","Papetier"
"17520","Samael","Ivrognes"
"17521","Samael","Saltimbanque"
"17522","Madmage","Lansquenets"
"17523","Gadaviel","Garde côte"
"17524","Gunnar","Plantation"
"17525","Gunnar","Novices"
"17526","Tragor","Carrière"
"17527","Tragor","Enclos"
"17528","Balthazar","Ménestrel"
"17529","Anui","Epicerie"
"17530","Anui","Comptoir marchand"
"17531","Anui","Nourrice"
"17532","Gobniu","Balayeur"
"17533","Nehbnefer","Turbids"
"17534","Gadaviel","Patrouilleur (v)"
"17535","Calias","Léproserie"
"17536","Calias","Frondeurs Hobbit"
"17537","Calias","Monument"
"17538","Nehbnefer","Renoueuse"
"17539","Nehbnefer","Farfadets"
"17540","Marraine","Grange"
"17542","Godrick","Brasserie"
"17543","Anui","Colleteur"
"17544","Mcladdich","Biffin"
"17545","Mcladdich","Charpentier"
"17546","Mcladdich","Briquetier"
"17547","Mcladdich","Houilleur"
"17548","Empire","Escorte"
"17549","Vittel","Charrette à boeufs"
"17551","Carderon","Fidèle fanatique"
"17552","Bargil","Négociant"
"17553","Rukglum","Sans croc"
"17554","Rukglum","Escorteur marchand"
"17555","Rukglum","Esmerillon voyageur"
"17556","Rukglum","Esclave"
"17559","Mcladdich","Armurier"
"17560","Corwin","Esmerillon voyageur"
"17561","Lear","Epicerie"
"17562","Calias","Aqueduc"
"17563","Calias","Tacticien (v)"
"17564","Calias","Pendards (v)"
"17565","Bakhtawar","Shetami"
"17566","Morjul","Rebelles"
"17567","Mcladdich","Garde côte"
"17568","Mcladdich","Sapeur"
"17569","Mcladdich","Combattants libres"
"17570","Gaeghan","Forgeron"
"17571","Bakhtawar","Ziggurat"
"17572","Maryl","Brigantin"
"17573","Maryl","Rebouteuse"
"17574","Maryl","Ivrognes"
"17575","Tievani","Araignées géantes"
"17576","Tievani","Hallebardier"
"17577","Tievani","Guerriers elfe"
"17578","Anui","Boucher"
"17579","Anui","Erudit"
"17580","Cook","Ivrognes"
"17581","Cook","Fou"
"17582","Cook","Tanneur"
"17583","Cook","Combattants embarqués"
"17584","Yvand","Espion (v)"
"17585","Florestan","Tortue"
"17586","Florestan","Archer (v)"
"17587","Harlock","Ivrognes"
"17588","Harlock","Boquillon"
"17589","Harlock","Arbalètrier"
"17595","Oeil","Bastion de Brigands"
"17596","Arsthan","Phare"
"17597","Grosbil","Mendiant"
"17598","Grosbil","Eboueurs"
"17599","Majid","Chapelle"
"17600","Majid","Sage"
"17601","Majid","Sépulcre"
"17602","Harlock","Lupanar"
"17603","Pirates","Fermier"
"17604","Pirates","Flibustier"
"17605","Arenui","Vagabond"
"17606","Bakhtawar","Nurserie"
"17607","Torgiel","Baudet"
"17608","Harlock","Collège d&apos;artisans"
"17609","Sasquash","Guerriers putrides"
"17610","Sasquash","Prisons"
"17611","Sasquash","Alambic"
"17612","Sasquash","Krash fumé"
"17613","Babotchkine","Forban (v)"
"17614","Babotchkine","Servant de pièce"
"17615","Vahram","Aspirant"
"17616","Babotchkine","Combattants embarqués (v)"
"17620","Oswald","Vagabond"
"17621","Oswald","Grande halle"
"17622","Rukglum","Biffin"
"17623","Gobniu","Mendiant"
"17624","Gobniu","Tanneur"
"17625","Gobniu","Feux grégeois"
"17626","Oswald","Colleteur"
"17627","Oswald","Constructeur naval"
"17628","Maryl","Pendards"
"17629","Maryl","Moulin à vent"
"17630","Maryl","Erudit"
"17631","Maryl","Lupanar"
"17632","Elric","Voleur"
"17633","Lear","Archer (v)"
"17637","Murmure","Mendiant"
"17638","Brumor","Armurier"
"17639","Godrick","Tour de guet"
"17640","Rukglum","Enclos"
"17641","Rukglum","Cages à corbeaux"
"17642","Scrotomus","Artisan voilier"
"17643","Tievani","Frère de l&apos;eau"
"17644","Harlock","Bibliothèque"
"17645","Sasquash","Transport de troupe"
"17646","Tievani","Papetier"
"17647","Madmage","Cuisinier"
"17648","Construct","Chantier naval"
"17649","Construct","Dévot"
"17650","Grosbil","Chiffonnier"
"17651","Harlock","Informateur"
"17652","Gowryn","Créature volante"
"17653","Gowryn","Rebouteuse"
"17654","Anahin","Ingénieur militaire"
"17655","Cook","Bibliothèque"
"17656","Cook","Archer"
"17657","Cook","Malandrins"
"17658","Ennemi","Zombies"
"17659","Baraka","Pêcheur"
"17660","Edrik","Marché"
"17661","Edrik","Tribune"
"17662","Arenui","Papetier"
"17663","Plum","Papetier"
"17664","Sasquash","Prisonniers"
"17666","Gobniu","Cueilleur"
"17668","Gowryn","Mouchard"
"17669","Gowryn","Apprenti"
"17670","Gowryn","Malandrins"
"17671","Weisman","Rade"
"17672","Scrotomus","Gîte"
"17673","Gowryn","Dorissier"
"17674","Lechacal","Factionnaires Barbares"
"17675","Lechacal","Cromlech"
"17676","Anui","Papetier"
"17678","Anui","Biffin"
"17681","Tievani","Fléau d&apos;armes"
"17682","Grosbil","Réfectoire"
"17683","Torgiel","Orcs sauvages (v)"
"17684","Vlichtwasser","Rétiaire"
"17685","Murmure","Irrigation"
"17686","Murmure","Mine de fer"
"17687","Kharn","Chariot bâché"
"17688","Tallandar","Enseigne"
"17689","Sasquash","Glaneur"
"17690","Balthazar","Sapeur (v)"
"17691","Balthazar","Charrette à bras"
"17692","Tievani","Chiffonnier"
"17693","Tievani","Houilleur"
"17694","Darh","Machiniste"
"17695","Darh","Hermétiste"
"17696","Carderon","Deux fois nés"
"17697","Baronne","Biffin"
"17698","Baronne","Charpentier"
"17699","Anjin","Boquillon"
"17700","Anjin","Papeterie"
"17701","Snerdis","Hôpital de campagne"
"17703","Vittel","Conscrits (v)"
"17704","Galem","Chapelle"
"17705","Tallandar","Latrines publiques"
"17706","Baronne","Houilleur"
"17707","Manutea","Fureteur"
"17708","Manutea","Taupe"
"17709","Manutea","Rebelles"
"17710","Manutea","Ivrognes"
"17711","Manutea","Latrines publiques"
"17712","Manutea","Meule"
"17715","Lechacal","Boucherie"
"17716","Lechacal","Tisserand"
"17718","Corwin","Chaumière"
"17719","Lear","Gnome"
"17720","Lear","Charrette à boeufs"
"17721","Lear","Marché"
"17722","Lear","Caserne"
"17723","Lear","Assemblée"
"17724","Lear","Camp"
"17725","Lear","Elevage"
"17727","Gaeghan","Entrepôt"
"17728","Aedail","Epicier"
"17730","Mahoud","Seigneur de guerre (v)"
"17734","Wulfram","Frondeurs"
"17737","Tallandar","Epicerie"
"17738","Tragor","Catamaran"
"17739","Galem","Fossés"
"17740","Galem","Palissades"
"17741","Florestan","Ménestrel"
"17742","Florestan","Garde côte"
"17743","Florestan","Atelier de tisserand"
"17744","Galem","Chaumière"
"17745","Galem","Charbonnage"
"17746","Galem","Estrade"
"17754","Lechacal","Caveau"
"17755","Lechacal","Maître forgeron"
"17756","Wolfen","Auxiliaires Barbares"
"17757","Wolfen","Zombies"
"17758","Wolfen","Embusqueur barbare"
"17759","Skoorbut","Baraques"
"17760","Gunnar","Garde chasse"
"17761","Gunnar","Troupeau"
"17762","Morjul","Mercenaire"
"17763","Morjul","Capitaine des Mânes"
"17764","Morjul","Escorte (v)"
"17765","Morjul","Shetami"
"17766","Snerdis","Guerriers putrides (v)"
"17767","Snerdis","Levite (v)"
"17768","Snerdis","Epicerie"
"17769","Dubousin","Chaumière"
"17770","Gowryn","Hermétiste"
"17771","Lechacal","Boucher"
"17772","Cook","Homme d&apos;arme (v)"
"17773","Cook","Pavois (v)"
"17774","Cook","Garde du corps (v)"
"17775","Cook","Ivrognes (v)"
"17776","Cook","Archer (v)"
"17777","Corwin","Latrines publiques"
"17778","Madmage","Chaumière"
"17779","Torgiel","Tanière à Waarg"
"17780","Torgiel","Gobelins fanatiques"
